,ticker,ma50,ma200,ADX,ADXR,AROONOSC,stochK,stochD,TRIX,ULTOSC,MACD,MACDSIG,MACDHIST,TRANGE,BBupperband,BBmiddleband,BBlowerband,apo,cci,cfo,cmo,cti,mom,roc,rsi,rsx,willr,wma,tema,atr,rvi,VIX,VXN,Market Cap,DPC,Cumulative Return,PriceUp,Close Change,Open Change,High Change,Low Change,Target,AD_difference,AD_RATIO
0,AAPL,,,,,,,,,,,,,-0.3502202866705508,0.5405805326692457,0.380470843057005,0.2094509912083236,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.1031522440443271,-1.311653438462095,-0.0709803367288555,-1,0.0001971801913447,-0.0193316700859315,-0.0100279388746984,0.0045810128479661,0,-354,0.1650943396226415
1,MSFT,,,,,,,,,,,,,-0.8016462647739265,-1.6019663862806937,-1.5709267018491646,-1.4545142237903237,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,0.2778817638319485,-0.7359983589632312,-1.8011060175035616,-1,-7.979145306558078e-05,-0.0080659303722174,-0.0063690723073839,0.0042664465034392,0,-354,0.1650943396226415
2,AMZN,,,,,,,,,,,,,-0.633090767253207,1.050521225351428,0.9888892507862737,0.8628657854072386,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,0.5541098366722697,-0.7038757627684485,0.822020063845559,-1,-0.0016814851400369,-0.0108866519353042,-0.0070442823499865,0.0034780368207736,0,-354,0.1650943396226415
3,TSLA,,,,,,,,,,,,,-0.523432904852913,1.2097157671126442,1.3279632632503084,1.2968046813147704,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.5087844132457451,-1.2920664788526457,1.1816481195184636,-1,-0.0089857149193207,-0.038395639123863,-0.025698818294396,-0.0036719379058806,0,-354,0.1650943396226415
4,META,,,,,,,,,,,,,-1.1180197294096492,0.5591975324504599,0.5784460146254663,0.5479971590726639,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.3742224948434315,-0.8895728092968999,0.2164003033937068,-1,-0.0012120513313468,-0.0163602057043971,-0.0113011547162157,0.0037263610620084,0,-354,0.1650943396226415
5,UNH,,,,,,,,,,,,,0.0234297139913075,-0.5881540125224011,-0.8170566670260847,-0.9752905520858778,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.1422539648032973,-0.3126239411516679,-0.605895715472643,-1,0.0046209821208862,-0.0049749932243231,-0.009623533611464,-0.0036800409919429,0,-354,0.1650943396226415
6,V,,,,,,,,,,,,,-0.6162083265320517,-1.9152026501869184,-1.787818768041063,-1.5279691041200434,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.8518975700991339,-0.679412186611862,-1.9563151211878496,-1,0.0034327753528056,-0.0073315650090622,-0.0004946519705981,0.0052936033583457,0,-354,0.1650943396226415
7,NVDA,,,,,,,,,,,,,0.0678283544722945,1.5090842672049285,1.3798803028127336,1.15685625001654,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,0.2143062458097014,-1.4214341349401125,0.7801489650319099,-1,0.0046787052515926,-0.0331650379432898,-0.0042162347252678,0.0020444011255584,0,-354,0.1650943396226415
8,JNJ,,,,,,,,,,,,,-0.7667194888413924,1.1005495392108111,1.2833922155500268,1.3575200209035427,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.7802393144594708,-0.3696414932524755,1.0520947617888088,-1,-0.0012860100720708,-0.0044028208035001,-0.0032536536533823,0.004602362295498,0,-354,0.1650943396226415
9,WMT,,,,,,,,,,,,,-0.2581681577156276,-1.7117499367877362,-1.6860335014199612,-1.592463403614728,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.2688636577555632,-1.532490230830682,-1.892247352280956,-1,-0.0098716889707166,-0.0152259835667296,-0.011059992289235,-0.0089321518493914,0,-354,0.1650943396226415
10,XOM,,,,,,,,,,,,,-0.5759344923722384,0.7695280438228088,1.005465056435349,1.1408249884982784,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,0.2811464957730868,0.0879781842103453,0.7627266578928558,1,0.0015637997311988,0.0005226221604022,0.0065109971958374,0.008578345866151,0,-354,0.1650943396226415
11,JPM,,,,,,,,,,,,,-0.9199261959634452,0.7556303319315051,0.6057907524712162,0.4233430941769901,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.524581714401965,-1.0596707674539043,0.1142608745689761,-1,-0.0053000728118072,-0.0120145392090942,-0.0031572708281579,0.0015137183527558,0,-354,0.1650943396226415
12,PG,,,,,,,,,,,,,-0.1355880462564144,-1.569102217828544,-1.44261919939036,-1.2788665655630396,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.9267403552613446,-0.2025824475702654,-1.5113967076827637,-1,0.0035338864622367,-0.0003808983821178,0.0017994878923048,0.0005763725846033,0,-354,0.1650943396226415
13,MA,,,,,,,,,,,,,-0.6420025073041614,-2.0282858964659374,-1.866402568204752,-1.5271123731992369,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.6549172836572533,-0.8665309260297177,-1.9921999125303087,-1,0.001101726060753,-0.0110406688099398,-0.000726630218053,0.0047402253887094,0,-354,0.1650943396226415
14,HD,,,,,,,,,,,,,-0.5278026659186819,-0.8893196023674534,-0.9972369065463113,-1.0763386054067203,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.6640942366117402,-1.1805863523644935,-1.2480802149595085,-1,0.0020536154688468,-0.0114866870172659,-0.0052618497533437,0.0037312127878685,0,-354,0.1650943396226415
15,CVX,,,,,,,,,,,,,-0.9060706850884938,-2.1001258436739265,-1.737017983710835,-1.272080073081506,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,0.0547846365495902,0.7779902908743548,-1.4207824980009818,1,-0.0065105264370926,0.009121878480673,0.0017756269175441,0.007725306711515,0,-354,0.1650943396226415
16,LLY,,,,,,,,,,,,,-0.3722142146117862,1.0874429123032412,1.183399031963265,1.081004340933617,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.5224975319073805,-0.2860216364480991,0.7767763556073188,-1,0.0113973452703926,-0.0038692285219327,0.0034338994011262,0.0067273938164484,0,-354,0.1650943396226415
17,BAC,,,,,,,,,,,,,-0.6672760719256629,1.3918015809018272,1.4379804821948377,1.3135432705722918,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.5837735763243888,-0.9220576783703944,0.940564960994502,-1,-0.0040108545596819,-0.0142574346027607,-0.0019888444204988,0.0013498820217316,0,-354,0.1650943396226415
18,KO,,,,,,,,,,,,,-0.8334197783048776,-1.9362760294000088,-1.8612014077733248,-1.7134550905438684,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.8540745672471124,-0.5753510132894838,-1.9814178373221103,-1,-0.0031249302510782,-0.0037320218263665,-0.001242419954874,0.0010467679998524,0,-354,0.1650943396226415
19,PFE,,,,,,,,,,,,,-0.3550286932202592,0.2034923449429291,0.2458028683346345,0.2777036960161169,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.1166546768913297,-1.0525180462386785,0.1415419642404035,-1,0.0029393701485356,-0.0142543438248352,-0.0163027183182122,-0.0014811849014157,0,-354,0.1650943396226415
20,ABBV,,,,,,,,,,,,,-0.1015612573974791,0.9971082614425336,1.2680483759525711,1.3563174443444423,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.5466713242354907,-0.4597153340867353,1.1633743699134809,-1,0.0005130804229525,-0.0082698197632488,-0.0012660444059976,0.0019436994352726,0,-354,0.1650943396226415
21,PEP,,,,,,,,,,,,,-0.1403963141915067,-1.970442594777457,-1.7501080120730266,-1.4549967603730063,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.4950810191711754,-0.8243979603703384,-2.003550300623936,-1,0.0003174517110471,-0.0066329521414575,-0.0016541930849578,-0.0018373867133858,0,-354,0.1650943396226415
22,COST,,,,,,,,,,,,,0.1955680824019838,-1.6762024850982529,-1.6515965012846432,-1.571822762529715,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.6099197754135344,-1.0915144994159869,-1.8379342878996583,-1,0.0048295093141159,-0.0089361882218429,0.0012768601452264,-0.0001261449453773,0,-354,0.1650943396226415
23,TMO,,,,,,,,,,,,,-0.8094306181348457,-0.5892278532526628,-0.6831510903316028,-0.7366854030036951,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,0.2878589118575828,-1.2175437613006264,-0.972674458588592,-1,-0.0043799098257857,-0.0155877641555581,-0.012509536717627,0.0014088680909123,0,-354,0.1650943396226415
24,MRK,,,,,,,,,,,,,-0.964406611324786,-1.553257795602782,-1.701686535985882,-1.7153788663800336,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.011763503908589,-0.7005839682431121,-1.885288367321312,-1,0.0035945555808531,-0.0070983191598409,-0.0073146090779433,0.0062001794176207,0,-354,0.1650943396226415
25,DIS,,,,,,,,,,,,,-0.0210258526921595,-1.2400409962514192,-0.9986249222537644,-0.6352274636006905,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,1.5104081422588211,-1.0609310270859311,-1.1394651387506196,-1,0.0116156660673676,-0.0136683743565525,-0.0019858267142836,0.004142773707976,0,-354,0.1650943396226415
26,AVGO,,,,,,,,,,,,,-0.9545668686611803,2.029337957877813,2.125650094442891,1.9580941031040235,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.8447083771328118,-0.4533206894669994,1.6134148815658982,-1,-0.0126915985180109,-0.0108537623122335,-0.0063303375505401,-0.0020413957329225,0,-354,0.1650943396226415
27,DHR,,,,,,,,,,,,,0.1323870367567075,-1.2622247677650027,-1.4079433060829076,-1.4797865124010576,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.0173181405752886,-1.6034748639776506,-1.791432474366537,-1,0.0075729467574801,-0.0169058103283574,-0.0009015648157121,0.0050879540621289,0,-354,0.1650943396226415
28,ACN,,,,,,,,,,,,,-0.6892102060809784,-1.46229731610289,-1.686687685554778,-1.8259384786004085,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.0444540639690745,-0.5001016914713927,-1.904796574641779,-1,-0.0006898567541385,-0.0048593037953157,0.0005709823035531,0.004641474095945,0,-354,0.1650943396226415
29,ORCL,,,,,,,,,,,,,-0.7658670411938221,-0.3769217419765461,-0.1728848373342733,0.0343392876397877,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.3769382983690133,0.190415907427459,-0.2343889183976395,1,-0.0001852096085217,0.0027674297372248,-0.0038433768040363,0.002982234026609,0,-354,0.1650943396226415
30,ADBE,,,,,,,,,,,,,-0.8327870423853105,-0.5979395591876353,-0.5942885982348814,-0.5320092650366147,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.0832154373828487,-0.7361731554232348,-0.9644705772418244,-1,-0.0010828249273325,-0.0107238385819143,-0.0081239936892278,0.0017904418106968,0,-354,0.1650943396226415
31,ABT,,,,,,,,,,,,,-0.9128666451056708,-1.0654285378980002,-1.3349807959693951,-1.565875820104977,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.4078895292067819,-1.8629116534440813,-1.5835848984552732,-1,-0.0089714336459586,-0.0199998746494839,-0.0240901726881672,-0.0007872457227111,0,-354,0.1650943396226415
32,MCD,,,,,,,,,,,,,-0.3768065842359673,-1.5610791449192334,-1.7229497594121923,-1.8319219412591223,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-1.1417899771834734,-0.2330965063292028,-1.6826240781489523,-1,-5.017591406519806e-05,-0.0012625905008994,-0.0026547480934867,0.0001019751400097,0,-354,0.1650943396226415
33,CSCO,,,,,,,,,,,,,-0.5396192975237859,0.2222699586691272,0.2659792730646232,0.2871025798412769,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,0.016089939649932,-0.7188773805552592,-0.0525376114567873,-1,0.0003738776419659,-0.0128113449204931,-0.0055313400951131,0.0035887014543609,0,-354,0.1650943396226415
34,VZ,,,,,,,,,,,,,-1.090222290540802,-0.9793169791693584,-0.7098441628174411,-0.3820462030766784,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.1770165072331515,-0.119059207159173,-0.8147973760197949,-1,-0.0044146053342356,-0.0005291564715256,-0.0021118977867187,-0.0014202189829829,0,-354,0.1650943396226415
35,CRM,,,,,,,,,,,,,-0.5414494055330958,1.7951615713258506,1.6676180266697969,1.160004078917112,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.5642492467756038,-1.4025948309956664,0.8588805185480234,-1,-0.0002548966710552,-0.0261575725085674,-0.0231335778779173,0.0018739469216983,0,-354,0.1650943396226415
36,NKE,,,,,,,,,,,,,0.1503030626968658,-0.0429174270433706,-0.2460209810562791,-0.3862284562478713,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,1.0084549753344356,-0.6134433684917622,-0.7536576478326681,-1,0.0027864897154861,-0.007106663819391,0.0043046965807627,0.0037883255424397,0,-354,0.1650943396226415
37,TMUS,,,,,,,,,,,,,-0.085152040791963,-1.5977455205189557,-1.686728798274939,-1.4781855366291718,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.2576067699139711,0.0920146394960346,-1.538110453182319,1,-0.0185135506294868,0.0021679678333161,-0.0065815699644713,-0.0144138910170986,0,-354,0.1650943396226415
38,UPS,,,,,,,,,,,,,-0.7570762782703395,-0.4658736448652051,-0.5825654992228495,-0.6727063377318963,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.5647815298974771,-1.144823768366187,-0.7948227326903138,-1,-0.0023508572748267,-0.0157874526781834,-0.0090315486760428,0.0064292818002644,0,-354,0.1650943396226415
39,CMCSA,,,,,,,,,,,,,-0.6251805882976446,-0.6097879727437572,-0.4937712656668483,-0.3496188696096921,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.8182075701403314,-0.5630393410777461,-0.6146508977180798,-1,-0.0049112207946679,-0.006279190375489,-0.0034796167383107,-0.0002360870716233,0,-354,0.1650943396226415
40,NEE,,,,,,,,,,,,,-0.36744229484281,-2.0337978193090818,-2.044314602655444,-2.0254402470021744,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.2159925564656339,-0.3496001251246203,-2.155098954672165,-1,-0.0098551468206433,-0.0011064254974813,-0.0039317426553751,-0.0082601741340236,0,-354,0.1650943396226415
41,WFC,,,,,,,,,,,,,-1.2283382416152275,0.831586365789599,0.5267239794800744,0.2157778910473479,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.0158953288369525,-1.6591583932953908,-0.1119159531361097,-1,-0.0036041410919043,-0.0206036847230575,-0.017649661482358,-0.0021319035851264,0,-354,0.1650943396226415
42,QCOM,,,,,,,,,,,,,-0.4994027102373394,2.46200469217136,2.4413635511504586,2.097878071115576,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,0.7234723547743818,-1.0342502219827188,2.0643397920526434,-1,-0.0077465479863637,-0.0269496378956494,-0.0275667638392531,-0.0079029011637853,0,-354,0.1650943396226415
43,TXN,,,,,,,,,,,,,-0.3567907757749593,-0.294075420288812,-0.362492808422993,-0.4150156717625629,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.0121226417601964,-0.7002758215557091,-0.6820307922002858,-1,-0.0120250264562054,-0.0103509547903698,0.0027963908672172,0.0020489518195661,0,-354,0.1650943396226415
44,AMD,,,,,,,,,,,,,0.2048638581753195,-1.4484590627526714,-1.5507926954961315,-1.313761226418104,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.3289763874211094,-1.0471469014982988,-1.9989726024393228,-1,0.0161290437973322,-0.0290441504914859,0.0131626580614907,0.0022892550700837,1,-354,0.1650943396226415
45,BMY,,,,,,,,,,,,,-0.1694851486518724,0.4848121725575666,0.3573098542268933,0.2151293456917175,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,0.2417552956333956,-0.9997691588746516,-0.0121304205047773,-1,0.0048706796565876,-0.0138221119261047,-0.0050084295729966,-0.0025571040380367,0,-354,0.1650943396226415
46,PM,,,,,,,,,,,,,-0.5865318995776163,0.6202856071051727,0.8969922641961756,1.0736993181599972,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.58038332151682,-0.2033845828648698,0.7398770154818222,-1,-0.0073433291406981,-0.0046093120802291,-0.0034180549906265,0.0039745546375453,0,-354,0.1650943396226415
47,MS,,,,,,,,,,,,,-0.6132582073929878,2.587006775242424,2.569598569954667,2.3075073506351487,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.5628205011593094,-0.7899125732721455,2.118967582115659,-1,-0.0038535490222315,-0.0133644472388898,-0.0002118874476384,0.0047568054755757,0,-354,0.1650943396226415
48,LIN,,,,,,,,,,,,,0.0401239025011096,-1.973640888463944,-1.958008567347162,-1.84333461465476,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.6886235220007647,-1.072047053617488,-2.357801793732341,-1,0.0112849408092607,-0.0121756892556385,0.0037317242340686,0.0076920230112065,0,-354,0.1650943396226415
49,UNP,,,,,,,,,,,,,-0.5141656396031886,1.334038237538426,1.5827974057281513,1.4910925507982526,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.6008918025697925,0.0613255695986732,1.1767789180443342,1,0.0047497179979028,0.0002288943573172,0.0082518121465051,0.0128242485534404,0,-354,0.1650943396226415
50,INTC,,,,,,,,,,,,,1.2226942665363314,0.9865221967052786,0.989730923249535,0.9038974365604856,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,2.0298725710427705,-0.4989340293090694,0.828823867270747,-1,-0.0245641161799354,-0.0079050673485713,-0.0017688447294125,-0.0172241001261536,0,-354,0.1650943396226415
51,SCHW,,,,,,,,,,,,,-0.9806156970467172,1.5744294425123715,1.883359676364014,2.072379718717051,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-1.413925844733413,-0.1135562080003071,1.775966470258921,-1,-0.0021891844977619,-0.0026275981785376,-7.622651654326519e-08,0.004856462573449,0,-354,0.1650943396226415
52,RTX,,,,,,,,,,,,,0.1960716242142786,2.2748189004758723,1.7860906299052002,1.215416466319055,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.4205301595963902,-1.5015192848235466,0.8358373992780673,-1,0.0120346288067798,-0.0205293156038979,-0.0037501037067032,0.0049003302152577,0,-354,0.1650943396226415
53,CVS,,,,,,,,,,,,,0.0384076188688337,-0.3098864258431942,-0.2901484219060656,-0.2584153301841513,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,0.0961749127830075,-1.2069921769950442,-0.5401078069040777,-1,0.0070461009846396,-0.0175687560918212,-0.0063739757306519,-0.0007283067047144,0,-354,0.1650943396226415
54,HON,,,,,,,,,,,,,-0.5786581314634166,0.2188946229927,0.2557215407086324,0.257599913048329,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,0.4123296618029732,-0.5259090558517311,-0.1752116286953609,-1,0.0030026562741702,-0.0055070348129371,-0.0019211451408402,0.0036712561890115,0,-354,0.1650943396226415
55,LOW,,,,,,,,,,,,,-0.4885548442877269,1.2512682035751663,1.0241170737548029,0.634160842356073,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.5255938876002101,-1.2579423972551538,0.5175283839794474,-1,-0.0036407200417492,-0.0265453882027316,-0.0208181401519992,0.0003768139629536,0,-354,0.1650943396226415
56,AMGN,,,,,,,,,,,,,-0.0345723294348621,-0.8554809383541455,-0.901235105960324,-0.8969305953695352,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,0.0840771669110222,-0.775738999222115,-1.04958207017308,-1,-0.0098925832104997,-0.0093640615681988,-0.00515858652298,-0.0046378270585434,0,-354,0.1650943396226415
57,INTU,,,,,,,,,,,,,-0.615646851029033,-1.6462745211645684,-1.4756885519947245,-1.2230621331482874,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,1.3341365881370355,-0.5112407316194479,-1.6657231253572569,-1,-0.0011865173304989,-0.0064489388782656,-0.0043718977768159,0.0012830979303015,0,-354,0.1650943396226415
58,T,,,,,,,,,,,,,-0.6210749241452335,-1.640793492298173,-1.588467129455551,-1.4828953950331152,,,,,,,,,,,,,,,19.39999961853028,22.520000457763672,-0.5626563289680636,-0.5607918856833812,-1.6712721304842375,-1,-0.0075336304568498,-0.0042595419088367,-0.0029422205012409,-0.0036328638105985,0,-354,0.1650943396226415
