,ticker,ma50,ma200,ADX,ADXR,AROONOSC,stochK,stochD,TRIX,ULTOSC,MACD,MACDSIG,MACDHIST,TRANGE,BBupperband,BBmiddleband,BBlowerband,apo,cci,cfo,cmo,cti,mom,roc,rsi,rsx,willr,wma,tema,atr,rvi,VIX,VXN,Market Cap,DPC,Cumulative Return,PriceUp,Close Change,Open Change,High Change,Low Change,Target,AD_difference,AD_RATIO
0,AAPL,,,,,,,,,,,,,3.6573913135484095,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,3.3909964697474253,2.035453250474701,0.6602532399956628,1,0.04908567272709,0.0335862459917151,0.058554671242254,0.0508262304373869,1,160,1.958083832335329
1,MSFT,,,,,,,,,,,,,0.3722385547218003,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,0.1860157126621708,0.3678187675364073,-0.727452059858761,1,-0.0208270147890822,0.0055465822203839,-0.000382574204949,-0.0130613019451683,0,160,1.958083832335329
2,AMZN,,,,,,,,,,,,,-0.1491612278506068,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,-0.350720314423093,0.1454273778782048,0.91961793894793,1,-0.0077860601295411,0.0015492007615085,0.0040966842712943,0.0018877544651729,0,160,1.958083832335329
3,TSLA,,,,,,,,,,,,,-0.0664091329775089,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,0.5227959607901754,-0.4863974905337936,0.6621058889466086,-1,-0.0196070381713234,-0.0132611596563367,-0.0172392422559308,-0.0232067588225888,0,160,1.958083832335329
4,META,,,,,,,,,,,,,-0.638305842668399,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,0.174199057386358,0.1741860572847765,0.8171237542095022,1,-0.0019131082154301,0.003038242599892,-0.0061300304858841,0.0037965245068312,0,160,1.958083832335329
5,UNH,,,,,,,,,,,,,-0.4900883993807948,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,0.5619104243681823,-1.4798817755797238,-1.2096728553499518,-1,-0.0048055030023143,-0.0210433583336745,-0.0145329932212827,0.0006950583140445,0,160,1.958083832335329
6,V,,,,,,,,,,,,,-0.0753922378161925,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,-0.7937824315372444,0.2071727246321038,-1.0151887255216214,1,-0.0099738318027184,0.003394350292867,0.0002414658219982,-0.0071376029965932,0,160,1.958083832335329
7,NVDA,,,,,,,,,,,,,-0.4767224335045718,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,-0.1274468852187082,1.1979902343949784,1.6323867116418354,1,-0.0029280827946502,0.0285346171453482,0.0152722901236661,0.0180527366511813,0,160,1.958083832335329
8,JNJ,,,,,,,,,,,,,0.4485764634733097,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,-0.1303813484876498,0.5999231414172705,1.1008427079897114,1,0.005311688147469,0.0054212480982851,0.006362810562533,0.0056851139735512,0,160,1.958083832335329
9,WMT,,,,,,,,,,,,,-0.1309330589625428,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,-0.4022367279126191,0.7297066130478016,-1.2952704034832832,1,-0.0143911512557693,0.0098261762228732,-0.0010687008086942,-0.0016755879416886,0,160,1.958083832335329
10,XOM,,,,,,,,,,,,,1.0098207131821246,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,1.134933402404087,-0.4000955247631824,1.899856243143953,-1,-0.0200549891361008,-0.00535043433837,-0.0033529221528035,-0.0163894837705038,0,160,1.958083832335329
11,JPM,,,,,,,,,,,,,-0.1609890466275029,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,-0.1881146991504307,-0.5559011019425826,1.015503619296146,-1,-0.0076691426220202,-0.0060981168100335,0.0023988525297269,-0.0013014589287481,0,160,1.958083832335329
12,PG,,,,,,,,,,,,,-0.0428791403603742,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,-0.3773777790110486,0.9720899011891304,-1.2029995424978603,1,-0.0145567986418905,0.012302078336436,-0.002157271955671,0.0014331070166444,0,160,1.958083832335329
13,MA,,,,,,,,,,,,,0.715132550188597,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,1.1183687031797114,0.9757289068391446,-0.9703689396806268,1,-0.0215937056331775,0.0151739209204002,-0.0045836553707423,-0.0073449152961342,0,160,1.958083832335329
14,HD,,,,,,,,,,,,,0.8857393593292745,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,0.2724939322074579,0.5943656855693901,-0.5302599556628916,1,-0.0240550452394961,0.0081864287334321,-0.0011289075729647,-0.010608139984237,0,160,1.958083832335329
15,CVX,,,,,,,,,,,,,0.4834346390925029,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,1.6649254680349308,-1.0302964372235852,-0.8124777674411019,-1,-0.0187404389652505,-0.0107346994847483,-0.0145995358323062,-0.0157958748992682,0,160,1.958083832335329
16,LLY,,,,,,,,,,,,,0.6682564512834664,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,1.078263583722011,0.2774158914190393,1.1259974277428122,1,0.0097401985090077,0.0037732266055137,0.0204028750219731,0.0143589538457278,0,160,1.958083832335329
17,BAC,,,,,,,,,,,,,0.232622972416692,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,0.3393672416576323,-0.51232272386734,1.5889112542316366,-1,-0.0104644323829644,-0.0077922873360611,0.0003237541257476,-0.0075633733325153,0,160,1.958083832335329
18,KO,,,,,,,,,,,,,-0.5325433056342499,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,-0.5124892405464151,0.8140916375893357,-1.3942518403994806,1,-0.0095799870041169,0.0086546278905681,-0.0020331711535103,0.0033066106376431,0,160,1.958083832335329
19,PFE,,,,,,,,,,,,,0.0690125352081677,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,-0.4106430177537813,0.4294251859929018,0.0089378816460171,1,0.0039399369905632,0.0047030503450329,-0.0063137572468179,0.0092965204037618,0,160,1.958083832335329
20,ABBV,,,,,,,,,,,,,-0.4770047522280202,,,,,,,,,,,,,,,,,,14.800000190734863,17.93000030517578,-0.3503654416251519,-0.7261059189228735,1.409545799433067,-1,-0.0062979148372772,-0.0133861329344824,-0.0125169596627909,-0.0008895676152528,0,160,1.958083832335329
