,ticker,ma50,ma200,ADX,ADXR,AROONOSC,stochK,stochD,TRIX,ULTOSC,MACD,MACDSIG,MACDHIST,TRANGE,BBupperband,BBmiddleband,BBlowerband,apo,cci,cfo,cmo,cti,mom,roc,rsi,rsx,willr,wma,tema,atr,rvi,VIX,VXN,Market Cap,DPC,Cumulative Return,PriceUp,Close Change,Open Change,High Change,Low Change,Target,AD_difference,AD_RATIO
0,AAPL,,,,,,,,,,,,,-0.7301032722023169,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,-0.5363373398296931,0.2727825677314042,0.7097549058901208,1,0.0124312617047595,0.0050037900681305,-0.0038091012414519,0.0100897662882188,0,234,2.8
1,MSFT,,,,,,,,,,,,,0.6107777754143809,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,-0.1489315294392784,-0.4791487536632182,-1.3432510582009132,-1,0.021313506799794,-0.0048446606023345,0.0111716833358648,0.0137825564392788,1,234,2.8
2,AMZN,,,,,,,,,,,,,1.778349204165283,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,2.4926646879885337,1.357314737903642,1.1673335733808017,1,0.0324281175550167,0.0186428973652941,0.0222997251663017,0.0287639940345525,1,234,2.8
3,TSLA,,,,,,,,,,,,,0.918197963831462,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,3.904731329047257,-0.2462473204426942,0.948735661008742,-1,0.0447768278931113,-0.0067611360470479,0.0383603777759178,0.0242723599564611,1,234,2.8
4,META,,,,,,,,,,,,,-0.4479328778001377,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,-0.0343552501106479,0.412287638524644,0.7851820238311515,1,0.0152703602557877,0.0071502843669042,0.0111340394954091,0.0208696006000905,1,234,2.8
5,UNH,,,,,,,,,,,,,0.6732460829272986,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,0.2103934426647907,0.5815924961714305,-1.2333173950137024,1,-0.0021511176460583,0.0084017977380319,0.0023998030671641,-0.0039461411657786,0,234,2.8
6,V,,,,,,,,,,,,,-0.9861306973084965,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,-1.2206742804217587,0.0234943598572044,-1.4791306918640523,1,0.0057100394288427,0.0012338081557394,-0.002084823176519,0.0046749571300757,0,234,2.8
7,NVDA,,,,,,,,,,,,,-0.8772381100224993,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,-0.2361332022767825,0.623630556163396,1.7024258861374375,1,-0.000982660810434,0.014762758166769,-0.0050846984182868,0.0078718070350503,0,234,2.8
8,JNJ,,,,,,,,,,,,,-0.9441280688054632,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,-0.5687244509415551,-0.3906358959087256,1.224455923853789,-1,0.005167042758325,-0.004369010736011,-0.0004220435584161,0.0068513473289786,0,234,2.8
9,WMT,,,,,,,,,,,,,-0.0934614657278848,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,-0.4330094201905026,0.6284091907168381,-1.431804449115792,1,0.009194219762072,0.0087744692210511,0.0067607041262947,0.0155626523606522,0,234,2.8
10,XOM,,,,,,,,,,,,,-0.4936343082886792,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,0.5392195379552057,-0.4978387279935531,1.1802890782584714,-1,0.0023290105679631,-0.0062594393305488,-0.00369416441443,0.0025895067771533,0,234,2.8
11,JPM,,,,,,,,,,,,,-0.881325288023326,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,-0.8633071699359331,0.5709196640361459,1.042657405324455,1,0.0061520698353398,0.0072068520474786,0.0077734747599085,0.009513070294685,0,234,2.8
12,PG,,,,,,,,,,,,,-1.0749957644397448,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,-1.0908805814244429,0.5285450197080246,-1.2759634995233682,1,0.0049262384340069,0.0075096043254507,0.0061460948065084,0.005045294278813,0,234,2.8
13,MA,,,,,,,,,,,,,-1.0494690061120588,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,-0.4953020721543605,0.2116823105320967,-1.5148661056988069,1,0.0030745259377438,0.0042413985411953,0.0063640365426498,0.0130178709779351,0,234,2.8
14,HD,,,,,,,,,,,,,-1.1441756731388744,,,,,,,,,,,,,,,,,,12.869999885559082,15.979999542236328,-0.3322650700732115,1.0502419184053888,-0.6520222796863575,1,-0.0022387015182938,0.0135473780402783,0.0062170274786486,0.00764587436005,0,234,2.8
