,ticker,ma50,ma200,ADX,ADXR,AROONOSC,stochK,stochD,TRIX,ULTOSC,MACD,MACDSIG,MACDHIST,TRANGE,BBupperband,BBmiddleband,BBlowerband,apo,cci,cfo,cmo,cti,mom,roc,rsi,rsx,willr,wma,tema,atr,rvi,VIX,VXN,Market Cap,DPC,Cumulative Return,PriceUp,Close Change,Open Change,High Change,Low Change,Target,AD_difference,AD_RATIO
0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,1.6727135492128584,,,-1,,,,,0,-494,0.0
1,MSFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.170689175427297,,,-1,,,,,0,-494,0.0
2,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.007884113928684,,,-1,,,,,0,-494,0.0
3,TSLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.2460788331699129,,,-1,,,,,0,-494,0.0
4,META,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,1.2169355945203386,,,-1,,,,,0,-494,0.0
5,UNH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,2.652863959316227,,,-1,,,,,0,-494,0.0
6,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.3158672164243467,,,-1,,,,,0,-494,0.0
7,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.1392377935585307,,,-1,,,,,0,-494,0.0
8,JNJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.343007048256084,,,-1,,,,,0,-494,0.0
9,WMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.1097499917020492,,,-1,,,,,0,-494,0.0
10,XOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,1.1427355687788083,,,-1,,,,,0,-494,0.0
11,JPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.1733616900049806,,,-1,,,,,0,-494,0.0
12,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.1799084815703878,,,-1,,,,,0,-494,0.0
13,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,2.605476881321008,,,-1,,,,,0,-494,0.0
14,HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.4079683919234118,,,-1,,,,,0,-494,0.0
15,CVX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,5.552145083179577,,,-1,,,,,0,-494,0.0
16,LLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,2.555488669745821,,,-1,,,,,0,-494,0.0
17,BAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.031958767604316,,,-1,,,,,0,-494,0.0
18,KO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,1.158571398105404,,,-1,,,,,0,-494,0.0
19,PFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.7300799137821989,,,-1,,,,,0,-494,0.0
20,ABBV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.1637097387232787,,,-1,,,,,0,-494,0.0
21,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.4387174661405357,,,-1,,,,,0,-494,0.0
22,COST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.6840193888554745,,,-1,,,,,0,-494,0.0
23,TMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.2065229801633774,,,-1,,,,,0,-494,0.0
24,MRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.1149979048983407,,,-1,,,,,0,-494,0.0
25,DIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,1.711074087483447,,,-1,,,,,0,-494,0.0
26,AVGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.4555500869315521,,,-1,,,,,0,-494,0.0
27,DHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.326405626706128,,,-1,,,,,0,-494,0.0
28,ACN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.6509131578089009,,,-1,,,,,0,-494,0.0
29,ORCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.3536598823708343,,,-1,,,,,0,-494,0.0
30,ADBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.4305814354933258,,,-1,,,,,0,-494,0.0
31,ABT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.2018975014643567,,,-1,,,,,0,-494,0.0
32,MCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,3.2865235216893103,,,-1,,,,,0,-494,0.0
33,CSCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.0495381360609155,,,-1,,,,,0,-494,0.0
34,VZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.7174620080378459,,,-1,,,,,0,-494,0.0
35,CRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.6106812697159216,,,-1,,,,,0,-494,0.0
36,NKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.9117382442770632,,,-1,,,,,0,-494,0.0
37,TMUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.2193894036146114,,,-1,,,,,0,-494,0.0
38,UPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,1.055326173074436,,,-1,,,,,0,-494,0.0
39,CMCSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.2572039298125391,,,-1,,,,,0,-494,0.0
40,NEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,1.0068095665837662,,,-1,,,,,0,-494,0.0
41,WFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.0372661010828655,,,-1,,,,,0,-494,0.0
42,QCOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.8181566492536522,,,-1,,,,,0,-494,0.0
43,TXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.0602021906614794,,,-1,,,,,0,-494,0.0
44,AMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.0335591333099063,,,-1,,,,,0,-494,0.0
45,BMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.3225727482673888,,,-1,,,,,0,-494,0.0
46,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.0533856036502374,,,-1,,,,,0,-494,0.0
47,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.1570301037502386,,,-1,,,,,0,-494,0.0
48,LIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.5255660246639067,,,-1,,,,,0,-494,0.0
49,UNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.4605831600430702,,,-1,,,,,0,-494,0.0
50,INTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,0.7690695866848455,,,-1,,,,,0,-494,0.0
51,SCHW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.119999885559082,16.600000381469727,-0.387854755061562,,,-1,,,,,0,-494,0.0
